contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs,股票价格(new),股票价格(old)
MSTR251003C00335000,335.0,-11252.0,空头平仓 Call，回补信号，看涨,4.082326849651895,CALL,7792.0,19044.0,20321112.0,0.00023188385078726502,10M-50M,2025-10-03,18.06,17.1,17.9,5443.0,0.532231240234375,True,MSTR,7.7,1.3454545454545455,0.04082326849651895,87634873800.0,134.54545454545453,-11252.0,352.2250061035156,338.4100036621094
COIN251003C00350000,350.0,7610.0,多头买 Call，看涨,8.419790397837525,CALL,21223.0,13613.0,19786000.0,0.0002463509943842725,10M-50M,2025-10-03,26.0,25.6,26.0,17501.0,0.6430699755859376,True,COIN,4.69,4.543710021321961,0.08419790397837525,80316298497.0,454.3710021321961,7610.0,375.3168029785156,346.1700134277344
COIN251003C00355000,355.0,9556.0,多头买 Call，看涨,8.419790397837525,CALL,23018.0,13462.0,19723584.0,0.0002455738669373156,10M-50M,2025-10-03,20.64,20.9,21.4,24033.0,0.6157264990234376,True,COIN,3.2,5.45,0.08419790397837525,80316298497.0,545.0,9556.0,375.3168029785156,346.1700134277344
MSTR251003C00342500,342.5,13846.0,多头买 Call，看涨,4.082326849651895,CALL,16939.0,3093.0,15369060.0,0.0001753760727159283,10M-50M,2025-10-03,11.1,10.95,11.5,19672.0,0.5114794946289063,True,MSTR,3.86,1.8756476683937826,0.04082326849651895,87634873800.0,187.56476683937825,13846.0,352.2250061035156,338.4100036621094
COIN251003C00357500,357.5,8087.0,多头买 Call，看涨,8.419790397837525,CALL,8542.0,455.0,14597035.0,0.00018174436911513338,10M-50M,2025-10-03,18.05,18.15,18.7,10937.0,0.514653291015625,True,COIN,2.58,5.996124031007752,0.08419790397837525,80316298497.0,599.6124031007752,8087.0,375.3168029785156,346.1700134277344
COIN251003C00340000,340.0,-4089.0,空头平仓 Call，回补信号，看涨,8.419790397837525,CALL,9883.0,13972.0,14528217.000000002,0.0001808875318194932,10M-50M,2025-10-03,35.53,35.05,35.75,9321.0,0.6660189648437502,True,COIN,9.91,2.5852674066599395,0.08419790397837525,80316298497.0,258.52674066599394,-4089.0,375.3168029785156,346.1700134277344
META251003C00715000,715.0,10671.0,多头买 Call，看涨,1.2253572501558978,CALL,10895.0,224.0,14085719.999999998,7.5388999312946106e-06,10M-50M,2025-10-03,13.2,12.3,12.65,1088.0,0.252937158203125,True,META,8.9,0.4831460674157302,0.012253572501558977,1868405222031.0,48.314606741573016,10671.0,726.1300048828125,717.3400268554688
COIN251003C00337500,337.5,-3659.0,空头平仓 Call，回补信号，看涨,8.419790397837525,CALL,4757.0,8416.0,12952860.0,0.00016127311943395673,10M-50M,2025-10-03,35.4,37.6,38.2,410.0,0.70898728515625,True,COIN,11.65,2.03862660944206,0.08419790397837525,80316298497.0,203.86266094420603,-3659.0,375.3168029785156,346.1700134277344
META251003C00712500,712.5,8178.0,多头买 Call，看涨,1.2253572501558978,CALL,8336.0,158.0,12389670.0,6.6311471697409084e-06,10M-50M,2025-10-03,15.15,14.1,14.8,384.0,0.2612378564453125,True,META,10.55,0.4360189573459715,0.012253572501558977,1868405222031.0,43.60189573459715,8178.0,726.1300048828125,717.3400268554688
TSLA271217P00420000,420.0,1093.0,多头买 Put，看跌,-5.105553852606857,PUT,2049.0,956.0,12378225.0,8.714067063658065e-06,10M-50M,2027-12-17,113.25,112.8,113.55,112.0,0.488934859237671,False,TSLA,108.4,0.04474169741697411,-0.05105553852606857,1420487690716.0,4.474169741697411,1093.0,436.00201416015625,459.4599914550781
TSLA251121C00500000,500.0,-5298.0,多头平仓 Call，减仓，看涨减弱,-5.105553852606857,CALL,65004.0,70302.0,11496660.0,8.093459785072183e-06,10M-50M,2025-11-21,21.7,21.6,21.75,31718.0,0.674502766723633,False,TSLA,27.95,-0.22361359570661896,-0.05105553852606857,1420487690716.0,-22.361359570661897,-5298.0,436.00201416015625,459.4599914550781
RGTI251003C00031500,31.5,30195.0,多头买 Call，看涨,18.527639334371756,CALL,47696.0,17501.0,11323125.0,0.0011202729267442521,10M-50M,2025-10-03,3.75,4.15,4.4,27899.0,1.6875015625,True,RGTI,0.58,5.4655172413793105,0.18527639334371757,10107470001.0,546.551724137931,30195.0,35.38050079345703,29.850000381469727
INTC251017C00030000,30.0,-14212.0,空头平仓 Call，回补信号，看涨,4.215368008444555,CALL,29133.0,43345.0,10730060.0,6.905533727841115e-05,10M-50M,2025-10-17,7.55,7.45,7.55,881.0,0.5625043750000001,True,INTC,6.25,0.20799999999999996,0.042153680084445554,155383500000.0,20.799999999999997,-14212.0,37.45500183105469,35.939998626708984
MSTR260320C00330000,330.0,1450.0,多头买 Call，看涨,4.082326849651895,CALL,1783.0,333.0,10621250.0,0.00012119889650597066,10M-50M,2026-03-20,73.25,73.3,74.35,44.0,0.6746553530883791,True,MSTR,64.2,0.14096573208722737,0.04082326849651895,87634873800.0,14.096573208722738,1450.0,352.2250061035156,338.4100036621094
META251031C00700000,700.0,2053.0,多头买 Call，看涨,1.2253572501558978,CALL,2116.0,63.0,10589374.0,5.667600301656781e-06,10M-50M,2025-10-31,51.58,51.4,51.8,24.0,0.4572197833251954,True,META,46.15,0.11765980498374864,0.012253572501558977,1868405222031.0,11.765980498374864,2053.0,726.1300048828125,717.3400268554688
RGTI251003C00032500,32.5,-30230.0,空头平仓 Call，回补信号，看涨,18.527639334371756,CALL,1882.0,32112.0,9824750.0,0.0009720286084478085,5M-10M,2025-10-03,3.25,3.25,3.4,2197.0,1.451174619140625,True,RGTI,0.35,8.285714285714286,0.18527639334371757,10107470001.0,828.5714285714287,-30230.0,35.38050079345703,29.850000381469727
TSLA260320C00450000,450.0,-1385.0,多头平仓 Call，减仓，看涨减弱,-5.105553852606857,CALL,4472.0,5857.0,9718545.0,6.841696034058095e-06,5M-10M,2026-03-20,70.17,70.5,70.8,822.0,0.6470524797058104,False,TSLA,80.8,-0.131559405940594,-0.05105553852606857,1420487690716.0,-13.155940594059402,-1385.0,436.00201416015625,459.4599914550781
MSTR251003C00355000,355.0,26552.0,多头买 Call，看涨,4.082326849651895,CALL,28950.0,2398.0,9718032.0,0.00011089229183097198,5M-10M,2025-10-03,3.66,3.65,3.75,49646.0,0.4792532543945312,False,MSTR,1.0,2.66,0.04082326849651895,87634873800.0,266.0,26552.0,352.2250061035156,338.4100036621094
COIN251003C00342500,342.5,-2955.0,空头平仓 Call，回补信号，看涨,8.419790397837525,CALL,1570.0,4525.0,9588975.000000002,0.00011939015093378802,5M-10M,2025-10-03,32.45,32.95,33.55,523.0,0.77929908203125,True,COIN,8.25,2.9333333333333336,0.08419790397837525,80316298497.0,293.33333333333337,-2955.0,375.3168029785156,346.1700134277344
META251219C00720000,720.0,1702.0,多头买 Call，看涨,1.2253572501558978,CALL,2472.0,770.0,9446100.0,5.055701990455726e-06,5M-10M,2025-12-19,55.5,54.9,55.2,203.0,0.3887085055541992,True,META,50.6,0.09683794466403159,0.012253572501558977,1868405222031.0,9.683794466403159,1702.0,726.1300048828125,717.3400268554688
COIN251003C00347500,347.5,-3344.0,空头平仓 Call，回补信号，看涨,8.419790397837525,CALL,9477.0,12821.0,9379920.0,0.00011678725458631989,5M-10M,2025-10-03,28.05,27.6,28.65,9144.0,0.63867548828125,True,COIN,5.66,3.9558303886925796,0.08419790397837525,80316298497.0,395.58303886925796,-3344.0,375.3168029785156,346.1700134277344
MSTR251003C00345000,345.0,-10079.0,空头平仓 Call，回补信号，看涨,4.082326849651895,CALL,19620.0,29699.0,9373470.000000002,0.0001069605009233208,5M-10M,2025-10-03,9.3,9.05,9.45,21617.0,0.4870656762695313,True,MSTR,3.0,2.1,0.04082326849651895,87634873800.0,210.0,-10079.0,352.2250061035156,338.4100036621094
BABA251031C00180000,180.0,-5903.0,空头平仓 Call，回补信号，看涨,3.45223635011234,CALL,3280.0,9183.0,9149650.0,2.3047660477957782e-05,5M-10M,2025-10-31,15.5,15.35,15.55,622.0,0.4918263708496094,True,BABA,11.4,0.3596491228070175,0.0345223635011234,396988232656.0,35.964912280701746,-5903.0,189.08999633789065,182.77999877929688
META251031P00700000,700.0,3877.0,空头卖 Put，看涨/看不跌,1.2253572501558978,PUT,4641.0,764.0,8831806.0,4.726922134374909e-06,5M-10M,2025-10-31,22.78,22.6,22.85,1173.0,0.4216366430664062,False,META,25.9,-0.12046332046332037,0.012253572501558977,1868405222031.0,-12.046332046332036,3877.0,726.1300048828125,717.3400268554688
MSTR260320C00360000,360.0,1407.0,多头买 Call，看涨,4.082326849651895,CALL,1606.0,199.0,8399790.0,9.584985560851005e-05,5M-10M,2026-03-20,59.7,59.15,59.95,15.0,0.6590915438842774,False,MSTR,50.65,0.1786771964461995,0.04082326849651895,87634873800.0,17.86771964461995,1407.0,352.2250061035156,338.4100036621094
MSTR251003C00337500,337.5,5012.0,多头买 Call，看涨,4.082326849651895,CALL,22857.0,17845.0,7818720.0,8.92192760823032e-05,5M-10M,2025-10-03,15.6,15.25,16.2,20771.0,0.5351608984375,True,MSTR,6.1,1.557377049180328,0.04082326849651895,87634873800.0,155.73770491803282,5012.0,352.2250061035156,338.4100036621094
TSLA260417C00550000,550.0,1654.0,空头卖 Call，看跌/看不涨,-5.105553852606857,CALL,1950.0,296.0,7443000.0,5.23974973429607e-06,5M-10M,2026-04-17,45.0,45.35,45.55,1861.0,0.6391179887390137,False,TSLA,52.35,-0.14040114613180518,-0.05105553852606857,1420487690716.0,-14.040114613180519,1654.0,436.00201416015625,459.4599914550781
TSLA251003C00420000,420.0,-3041.0,多头平仓 Call，减仓，看涨减弱,-5.105553852606857,CALL,4374.0,7415.0,7283195.0,5.127249639402992e-06,5M-10M,2025-10-03,23.95,23.8,24.05,1472.0,1.145390015258789,True,TSLA,40.35,-0.40644361833952913,-0.05105553852606857,1420487690716.0,-40.644361833952914,-3041.0,436.00201416015625,459.4599914550781
TSLA251003C00415000,415.0,-2308.0,多头平仓 Call，减仓，看涨减弱,-5.105553852606857,CALL,3779.0,6087.0,6520100.0,4.590043294717696e-06,5M-10M,2025-10-03,28.25,28.65,28.85,653.0,1.2771032238769529,True,TSLA,47.53,-0.4056385440774248,-0.05105553852606857,1420487690716.0,-40.563854407742475,-2308.0,436.00201416015625,459.4599914550781
COIN251003C00360000,360.0,3976.0,多头买 Call，看涨,8.419790397837525,CALL,6409.0,2433.0,6401360.000000001,7.97018801886034e-05,5M-10M,2025-10-03,16.1,15.9,16.8,23080.0,0.5339402075195312,True,COIN,2.04,6.892156862745099,0.08419790397837525,80316298497.0,689.21568627451,3976.0,375.3168029785156,346.1700134277344
TSLA280121C00450000,450.0,390.0,空头卖 Call，看跌/看不涨,-5.105553852606857,CALL,1217.0,827.0,6235320.0,4.389562852781267e-06,5M-10M,2028-01-21,159.88,160.4,162.1,122.0,0.6520802004241943,False,TSLA,172.87,-0.07514317116908664,-0.05105553852606857,1420487690716.0,-7.514317116908664,390.0,436.00201416015625,459.4599914550781
META251003P00780000,780.0,-1050.0,多头平仓 Put，减仓，看跌减弱,1.2253572501558978,PUT,2.0,1052.0,6009150.0,3.2161920386135046e-06,5M-10M,2025-10-03,57.23,53.45,55.55,2.0,0.5712933496093751,True,META,61.85,-0.07469684721099441,0.012253572501558977,1868405222031.0,-7.4696847210994415,-1050.0,726.1300048828125,717.3400268554688
TSLA251010P00500000,500.0,1028.0,多头买 Put，看跌,-5.105553852606857,PUT,1050.0,22.0,5927448.0,4.172826022175706e-06,5M-10M,2025-10-10,57.66,57.35,58.75,410.0,1.0000000000000004e-05,True,TSLA,43.95,0.3119453924914674,-0.05105553852606857,1420487690716.0,31.19453924914674,1028.0,436.00201416015625,459.4599914550781
AMD251121C00195000,195.0,10117.0,多头买 Call，看涨,4.04237442432981,CALL,13243.0,3126.0,5918445.0,2.28706846322023e-05,5M-10M,2025-11-21,5.85,5.7,5.85,695.0,0.5482222912597658,False,AMD,4.25,0.37647058823529406,0.0404237442432981,258778654648.0,37.647058823529406,10117.0,170.639892578125,164.00999450683594
MSTR251121C00330000,330.0,-1280.0,空头平仓 Call，回补信号，看涨,4.082326849651895,CALL,58864.0,60144.0,5760000.0,6.572725845586828e-05,5M-10M,2025-11-21,45.0,44.15,45.05,2066.0,0.6362035891723633,True,MSTR,35.5,0.2676056338028169,0.04082326849651895,87634873800.0,26.76056338028169,-1280.0,352.2250061035156,338.4100036621094
BULL251121C00015000,15.0,23494.0,多头买 Call，看涨,2.0425257649215185,CALL,38898.0,15404.0,5615066.0,0.0008026567177365174,5M-10M,2025-11-21,2.39,2.38,2.39,17107.0,1.2294960400390624,False,BULL,2.16,0.10648148148148147,0.020425257649215184,6995600829.0,10.648148148148147,23494.0,14.398200035095217,14.109999656677246
TSLA260116C00400000,400.0,-687.0,多头平仓 Call，减仓，看涨减弱,-5.105553852606857,CALL,24613.0,25300.0,5492565.0,3.8666755339720404e-06,5M-10M,2026-01-16,79.95,79.8,80.35,806.0,0.6720308676147463,True,TSLA,92.19,-0.1327692808330621,-0.05105553852606857,1420487690716.0,-13.276928083306212,-687.0,436.00201416015625,459.4599914550781
INTC251121C00040000,40.0,19228.0,多头买 Call，看涨,4.215368008444555,CALL,38136.0,18908.0,5383839.999999999,3.46487239636126e-05,5M-10M,2025-11-21,2.8,2.79,2.81,16371.0,0.6850617431640625,False,INTC,2.38,0.1764705882352941,0.042153680084445554,155383500000.0,17.64705882352941,19228.0,37.45500183105469,35.939998626708984
